UUID,a1,a2,a3,a4,a5,a6,pub_type,name
8868802B,Pinard,,,,,,2,The%20Rise%20of%20a%20Third%20Party:%20A%20Study%20in%20Crisis%20Politics
D30D3235,Pinard,,,,,,2,The%20Rise%20of%20a%20Third%20Party:%20A%20Study%20in%20Crisis%20Politics
14F7B49B,Savoie,,,,,,1,The%20Rise%20of%20Court%20Government%20in%20Canada
3442FC19,Savoie,,,,,,1,The%20Rise%20of%20Court%20Government%20in%20Canada
585CE7BB,Savoie,,,,,,3,The%20Rise%20of%20Court%20Government%20in%20Canada
1211A3D7,Savoie,,,,,,1,The%20Rise%20of%20Court%20Government%20in%20Canada
DD3FD0C8,Young,Cross,,,,,1,The%20Rise%20of%20Plebiscitary%20Democracy%20in%20Canadian%20Political%20Parties
53BA228C,Ladner,McCrossan,,,,,3,The%20Road%20Not%20Taken:%20Aboriginal%20Rights%20after%20the%20Re-Imagining%20of%20the%20Canadian%20Constitutional%20Order
E952DD51,Bednar,,,,,,2,The%20Robust%20Federation:%20Principles%20of%20Design
C1FC11A2,Nesbitt-Larking,,,,,,2,The%20Role%20of%20the%20Media%20in%20Electoral%20Behaviour:%20A%20Canadian%20Perspective
13994A99,Bell,Tepperman,,,,,2,The%20Roots%20of%20Disunity.%20A%20Look%20at%20Canadian%20Political%20Culture
E19FAA06,Bell,Tepperman,,,,,2,The%20Roots%20of%20Disunity.%20A%20Look%20at%20Canadian%20Political%20Culture
31BF323C,Rowell,Sirois,,,,,3,The%20Rowell-Sirois%20Commission
59B528F6,Smiley,,,,,,1,The%20Rowell-Sirois%20Report%2C%20Provincial%20Autonomy%2C%20and%20Post-War%20Canadian%20Federalism
9E278F9F,Smiley,,,,,,2,The%20Rowell-Sirois%20Report%2C%20Provincial%20Autonomy%2C%20and%20Post-War%20Canadian%20Federalism
DCF0DC8D,Smiley,,,,,,1,The%20Rowell-Sirois%20Report%2C%20Provincial%20Autonomy%2C%20and%20Post-War%20Canadian%20Federalism
7F786EF0,Smiley,,,,,,2,The%20Rowell-Sirois%20Report%2C%20Provincial%20Autonomy%2C%20and%20Post-War%20Canadian%20Federalism
2AE83060,Keleman,,,,,,2,The%20Rules%20of%20Federalism:%20Institutions%20and%20Regulatory%20Politics%20in%20the%20EU%20and%20Beyond
5F748C0B,Immergut,,,,,,3,The%20Rules%20of%20the%20Game:%20%20The%20Logic%20of%20Health%20Policy-Making%20in%20France%2C%20Switzerland%2C%20and%20Sweden
B0DA515B,Robin,,,,,,2,The%20Rush%20for%20Spoils
3E9FF03A,Magnusson,,,,,,2,The%20search%20for%20political%20space
4CEFB15A,Magnusson,,,,,,2,The%20search%20for%20political%20space
42D0DE97,Young,,,,,,3,The%20secession%20of%20Quebec%20and%20the%20future%20of%20Canada
D64EEF38,Young,,,,,,2,The%20secession%20of%20Quebec%20and%20the%20future%20of%20Canada
2EB995D2,Young,,,,,,2,The%20secession%20of%20Quebec%20and%20the%20future%20of%20Canada
A21F026F,Young,,,,,,3,The%20secession%20of%20Quebec%20and%20the%20future%20of%20Canada
E3D31748,Young,,,,,,3,The%20secession%20of%20Quebec%20and%20the%20future%20of%20Canada
891E5C53,Cutler,,,,,,1,The%20Simplest%20Shortcut%20of%20All:%20Socio-Demographic%20Characteristics%20and%20Electoral%20Choice
45330679,Meisel,,,,,,2,The%20Stalled%20Omnibus:%20Canadian%20Parties%20in%20the%201960s
12EEE04B,Meisel,,,,,,3,The%20Stalled%20Omnibus:%20Canadian%20Parties%20in%20the%201960s
297A3501,Stanford,,,,,,2,The%20Staple%20Theory%20at%20Fifty
E0431D34,Watkins,,,,,,1,The%20Staple%20Theory%20Revisited
34F72F0B,Ursel,,,,,,3,The%20State%20and%20the%20Maintenance%20of%20Patriarchy
8AEBCB94,Sutherland,,,,,,2,The%20State%20of%20Research%20on%20Canadas%20Parliament%20
2B9BE11B,Atkinson,Coleman,,,,,2,The%20State%2C%20Business%20and%20Industrial%20Change%20in%20Canada
87DC6D0D,Atkinson,Coleman,,,,,2,The%20State%2C%20Business%20and%20Industrial%20Change%20in%20Canada
2D102696,Slowey,,,,,,3,The%20State%2C%20The%20Marketplace%20and%20First%20Nations:%20Theorizing%20Aboriginal%20Self-Determination%20in%20an%20era%20of%20Globalization
B6D11888,Easterbrook,Aitken,,,,,3,The%20Strategy%20of%20Canadian%20Development%2C%201849%20to%20Confederation
90FA4D85,Smiley,,,,,,3,The%20Structural%20Problem%20of%20Canadian%20Federalism
86F9222D,Cochrane,,,,,,3,The%20structure%20and%20dynamics%20of%20public%20opinion
3799762E,Mallory,,,,,,2,The%20Structure%20of%20Canadian%20Government.%20Revd.%20ed.
CE9C2834,Mallory,,,,,,2,The%20Structure%20of%20Canadian%20Government.%20Revd.%20ed.
51040C0A,McRae,,,,,,3,The%20Structure%20of%20Canadian%20History
5133011D,Young,,,,,,2,The%20Struggle%20for%20Quebec.%20
E2C7A360,Young,,,,,,2,The%20Struggle%20for%20Quebec.%20
845C77D3,Cameron,Krikorian,,,,,1,The%20Study%20of%20Federalism%2C%201960-1999:%20A%20content%20review%20of%20several%20leading%20academic%20journals
F60C2E5D,Bourinot,,,,,,2,The%20Study%20of%20Political%20Science%20in%20Canadian%20Universities
7E4837AB,Russell,,,,,,1,The%20Supreme%20Court%20and%20Federal%20Provincial%20Relations:%20The%20Political%20Use%20of%20Legal%20Resources
4334101B,Morton,Knopff,,,,,3,The%20Supreme%20Court%20as%20the%20Vanguard%20of%20the%20Intelligentsia:%20The%20Charter%20Movement%20as%20Postmaterialist%20Politics
311886D3,Roach,,,,,,1,The%20Supreme%20Court%20on%20Trial:%20Judicial%20Activism%20or%20Democratic%20Dialogue%20
4A28AF3E,Kome,,,,,,2,The%20Taking%20of%20Twenty-Eight
3CAC216A,Wilson,,,,,,1,The%20Tapestry%20Vision%20of%20Canadian%20Multiculturalism
256D97CF,Kanji,Archer,,,,,3,The%20Theories%20of%20Voting%20and%20their%20Applicability%20in%20Canada
91048326,Kanji,Archer,,,,,2,The%20Theories%20of%20Voting%20and%20Their%20Applicability%20in%20Canada
26547AD5,Banting,,,,,,3,The%20Three%20Federalisms%20Revisited:%20Social%20Policy%20and%20Intergovernmental%20Decision-making
EA6EF105,Esping-Andersen,,,,,,1,The%20Three%20Political%20Economies%20of%20the%20Welfare%20State
8BAEF6E7,Perlin,,,,,,2,The%20Tory%20Syndrome
4F1C46FC,Songer,,,,,,2,The%20Transformation%20of%20the%20Supreme%20Court%20of%20Canada
D393F7B4,Songer,,,,,,2,The%20Transformation%20of%20the%20Supreme%20Court%20of%20Canada
A01EA935,Kwanvick,,,,,,2,The%20Tremblay%20Report
DCE6559C,Kwanvick,,,,,,2,The%20Tremblay%20Report
B8AEF2A5,Twavnick,,,,,,3,The%20Tremblay%20Report
8489612,Kwanvick,,,,,,2,The%20Tremblay%20Report
0F4D39FD,Cardinal,,,,,,3,The%20Unjust%20Society
FCCD2A2D,Cardinal,,,,,,2,The%20Unjust%20Society
729E5A0A,Cardinal,,,,,,2,The%20Unjust%20Society:%20The%20Tragedy%20of%20Canadas%20Indians
E67FA77D,Cardinal,,,,,,2,The%20Unjust%20Society:%20The%20Tragedy%20of%20Canadas%20Indians
42136BA1,Manfredi,,,,,,1,The%20Use%20of%20United%20States%20Decisions%20by%20the%20Supreme%20Court%20of%20Canada%20Under%20the%20Charter%20of%20Rights%20and%20Freedoms
DB73E90F,Porter,,,,,,2,The%20Vertical%20Mosaic
D835A13D,Porter,,,,,,2,The%20Vertical%20Mosaic
B3AAD069,Porter,,,,,,2,The%20Vertical%20Mosaic
D6E3075F,Porter,,,,,,2,The%20Vertical%20Mosaic
742B237A,Porter,,,,,,2,The%20Vertical%20Mosaic
29F33A89,Porter,,,,,,2,The%20Vertical%20Mosaic
3D86E413,Porter,,,,,,2,The%20Vertical%20Mosaic
60C899F0,Helmes-Hayes,Curtis,,,,,2,The%20Vertical%20Mosaic%20Revisited
4A8733E0,Huber,,,,,,1,The%20Vote%20of%20Confidence%20in%20Parliamentary%20Democracies
EE327379,Banting,,,,,,2,The%20Welfare%20State%20and%20Canadian%20Federalism
FF863AE3,Banting,,,,,,2,The%20Welfare%20State%20and%20Canadian%20Federalism
DDBE806F,Banting,,,,,,2,The%20Welfare%20State%20and%20Canadian%20Federalism
A708589B,Banting,,,,,,2,The%20Welfare%20State%20and%20Canadian%20Federalism
532A1E6E,Banting,,,,,,2,The%20welfare%20state%20and%20Canadian%20federalism
CE7274EA,Banting,,,,,,2,The%20Welfare%20State%20and%20Canadian%20Federalism
BA2E08BF,Banting,,,,,,2,The%20Welfare%20State%20and%20Canadian%20Federalism
28EFC3DC,Morton,,,,,,2,The%20West%20and%20Confederation
B9374C1C,Barman,,,,,,2,The%20West%20Beyond%20the%20West
AC2755C0,Manning,,,,,,3,The%20West%20Wants%20In
F2F2AC28,Smith,,,,,,1,The%20Westminster%20Model%20in%20Ottawa:%20A%20Study%20in%20the%20Absence%20of%20Influence
D0494657,Chretien,,,,,,3,The%20White%20Paper
EF85B9FB,Cleverdon,,,,,,2,The%20Woman%20Suffrage%20Movement%20in%20Canada
BA6EC4B7,Dobrowolsky,,,,,,3,The%20Womens%20Movement%20in%20Flux:%20Feminism%20and%20Framing%2C%20Passion%20and%20Politics
56F52302,Berger,,,,,,2,The%20Writing%20of%20Canadian%20History
50FB2FC5,Lecours,,,,,,1,Theorizing%20Cultural%20Identities:%20Historical%20Institutionalism%20as%20a%20Challenge%20to%20the%20Institutionalists
FFAE7B09,Resnick,,,,,,2,Thinking%20English%20Canada
90BF0B27,Resnick,,,,,,2,Thinking%20English%20Canada
21CCDAF9,Resnick,,,,,,2,Thinking%20English%20Canada
65157358,Johnson,,,,,,2,Thinking%20Government:%20Public%20Sector%20Management%20in%20Canada
8A9398DF,Kahneman,,,,,,2,Thinking%2C%20Fast%20and%20Slow
46C26AD7,Klein,,,,,,2,This%20Changes%20Everything%20Capitalism%20vs.%20the%20Climate
D6941CC9,Turner,,,,,,2,This%20is%20Not%20a%20Peace%20Pipe:%20Towards%20Critical%20Aboriginal%20Philosophy
EFA5BEFF,Turner,,,,,,2,This%20is%20Not%20a%20Peace%20Pipe:%20Towards%20Critical%20Aboriginal%20Philosophy
1C61B7E3,Turner,,,,,,2,This%20is%20Not%20a%20Peace%20Pipe:%20Towards%20Critical%20Aboriginal%20Philosophy
80231CB6,Carty,,,,,,3,Three%20Canadian%20Party%20Systems:%20An%20Interpretation%20of%20the%20Development%20of%20National%20Politics
C17D0E47,Verney,,,,,,2,Three%20Civilizations%2C%20Two%20Cultures%2C%20One%20State.%20Canadas%20Political%20Traditions
C5F9D134,Plumptre,,,,,,2,Three%20Decades%20of%20Decision:%20Canada%20and%20the%20World%20Monetary%20System
289CD3E4,Bickerton,Gagnon,Smith,,,,2,Ties%20that%20Bind.%20Parties%20and%20Voters%20in%20Canada
90C2D5D2,Symons,,,,,,4,To%20Know%20Ourselves
FE3AA536,Alcantara,,,,,,1,To%20Treat%20or%20Not%20to%20Treaty?%20Aboriginal%20Peoples%20and%20Comprehensive%20Land%20Claims%20Negotiations%20in%20Canada
3BEE5A58,Alcantara,,,,,,1,To%20Treat%20or%20Not%20to%20Treaty?%20Aboriginal%20Peoples%20and%20Comprehensive%20Land%20Claims%20Negotiations%20in%20Canada
1650068A,Bashevkin,,,,,,2,Toeing%20the%20Lines:%20Women%20and%20party%20politics%20in%20English%20Canada
F2905630,Bashevkin,,,,,,2,Toeing%20the%20Lines:%20Women%20and%20party%20politics%20in%20English%20Canada
0F4E9E6E,Bashevkin,,,,,,2,Toeing%20the%20Lines:%20Women%20and%20party%20politics%20in%20English%20Canada
83338938,Williams.%20R.,,,,,,2,Toward%202000
81D6D72E,Palmer,,,,,,1,Toward%20an%20Economics%20of%20Comparative%20Political%20Organization:%20Examining%20Ministerial%20Responsibility
1C3F0843,Jessop,,,,,,1,Towards%20a%20Schumpeterian%20Workfare%20State
39849100,Hirschl,,,,,,2,Towards%20Juristocracy:%20The%20origins%20and%20consequences%20of%20the%20new%20constitutionalism%20
E2B2EAFF,Corntassel,,,,,,1,Towards%20Sustainable%20Self-Determination:%20Rethinking%20the%20Contemporary%20Indigenous-Rights%20Discourse
0356C1DA,Borrows,,,,,,1,Tracking%20Trajectories:%20Aboriginal%20Governance%20as%20an%20Aboriginal%20Right
449D0065,White,,,,,,1,Traditional%20Aboriginal%20Values%20in%20a%20Westminister%20Parliament:%20the%20Legislative%20Assembly%20of%20Nunavut
59220231,Panitch,Gindin,,,,,3,Transcending%20Pessimism:%20Rekindling%20Socialist%20Imagination
A166BB72,Evans,Smith,,,,,2,Transforming%20Provincial%20Politics:%20The%20Political%20Economy%20of%20Canadas%20Provinces%20and%20Territories%20in%20the%20Neoliberal%20Era
1D0F469E,Evans,Smith,,,,,2,Transforming%20Provincial%20Politics:%20The%20Political%20Economy%20of%20Canadas%20Provinces%20and%20Territories%20in%20the%20Neoliberal%20Era
D772777E,Satzewich,Wong,,,,,2,Transnational%20Identities%20and%20Practices%20in%20Canada%20
20D5F266,Ladner,,,,,,3,Treaty%20Federalism:%20An%20Indigenous%20Vision%20of%20Canadian%20Federalisms
572F6E49,Ladner,,,,,,3,Treaty%20Federalism:%20An%20Indigenous%20Vision%20of%20Canadian%20Federalisms
533B44EB,McKee,,,,,,2,Treaty%20Talks%20in%20British%20Columbia%202d%20ed.
52E4FE9B,Dupuis,,,,,,2,Tribus%2C%20Peuples%2C%20Nations%20:%20les%20nouveaux%20enjeux%20des%20revendications%20autochtones%20au%20Canada
692CCB8B,Dufour,,,,,,2,Trois%20espaces%20de%20protestation.%20France%2C%20Canada%2C%20Québec
E2C4D360,Laforest,,,,,,2,Trudeau%20and%20the%20End%20of%20a%20Canadian%20Dream
E55BB324,Laforest,,,,,,2,Trudeau%20and%20the%20End%20of%20a%20Canadian%20Dream
9.64E+07,Laforest,,,,,,2,Trudeau%20and%20the%20End%20of%20a%20Canadian%20Dream
D4628963,Laforest,,,,,,2,Trudeau%20and%20the%20End%20of%20a%20Canadian%20Dream
A6EE9EA7,Forbes,,,,,,3,Trudeaus%20Moral%20Vision
81EDFBDC,Bashevkin,,,,,,2,True%20Patriot%20Love:%20The%20Politics%20of%20Canadian%20Nationalism
E73AA42C,Bashevkin,,,,,,2,True%20Patriot%20Love:%20The%20Politics%20of%20Canadian%20Nationalism
92DA4664,Milne,,,,,,2,Tug%20of%20War:%20Ottawa%20and%20the%20Provinces%20Under%20Trudeau%20and%20Mulroney
7E04F488,Johnston,Matthews,Bittner,,,,1,Turnout%20and%20the%20party%20system%201988-2004
0317C986,Thomas,,,,,,3,Two%20Cheers%20for%20Bureaucracy:%20Canadas%20Public%20Service%20(Chapter%209)
21B4828C,Russell,,,,,,2,Two%20Cheers%20for%20Minority%20Government:%20The%20Evolution%20of%20Canadian%20Parliamentary%20Democracy
EEDE8D38,Russell,,,,,,2,Two%20Cheers%20for%20Minority%20Government:%20The%20Evolution%20of%20Canadian%20Parliamentary%20Democracy
C143F266,Russell,,,,,,2,Two%20Cheers%20for%20Minority%20Government:%20The%20Evolution%20of%20Canadian%20Parliamentary%20Democracy
85A5324B,Russell,,,,,,2,Two%20Cheers%20for%20Minority%20Government:%20The%20Evolution%20of%20Canadian%20Parliamentary%20Democracy
B79EEEC5,Russell,,,,,,2,Two%20Cheers%20for%20Minority%20Government:%20The%20Evolution%20of%20Canadian%20Parliamentary%20Democracy
F6B67912,Russell,,,,,,2,Two%20Cheers%20for%20Minority%20Government:%20The%20Evolution%20of%20Canadian%20Parliamentary%20Democracy
764781A8,Laidler,Robson,,,,,2,Two%20Per%20Cent%20Target:%20Canadian%20Monetary%20Policy%20Since%201991%20
3A7E8BEF,Blake,,,,,,2,Two%20Political%20Worlds:%20Parties%20and%20Voting%20in%20British%20Columbia
1409CAA0,Blake,,,,,,2,Two%20Political%20Worlds:%20Parties%20and%20Voting%20in%20British%20Columbia
33B4E6B2,Pinard,Bernier,Lemieux,,,,2,Un%20combat%20inachevé
1C5842F2,McRoberts,,,,,,2,Un%20pays%20a%20refaire:%20léchec%20des%20politiques%20constitutionnelles%20canadiennes
BB707AC9,McRoberts,,,,,,2,Un%20pays%20à%20refaire.%20Léchec%20des%20politiques%20constitutionnelles
"canadiennes""",,,,,,,,
E4EA6877,Clarkson,,,,,,2,Uncle%20Sam%20and%20Us:%20Globalization%2C%20neoconservatism%2C%20and%20the%20Canadian%20state
797193CC,Clarkson,,,,,,2,Uncle%20Sam%20and%20Us:%20Globalization%2C%20neoconservatism%2C%20and%20the%20Canadian%20state
F5AC3DC5,Clarkson,,,,,,2,Uncle%20Sam%20and%20Us:%20Globalization%2C%20neoconservatism%2C%20and%20the%20Canadian%20state
8032E6DE,Clarkson,,,,,,2,Uncle%20Sam%20and%20Us:%20Globalization%2C%20neoconservatism%2C%20and%20the%20Canadian%20state
C681D4AA,Erk,,,,,,1,Uncodified%20Workings%20and%20Unworkable%20Codes:%20Canadian%20Federalism%20and%20Public%20Policy
F6C03F3C,LaSelva,,,,,,3,Understanding%20Canadas%20Origins:%20Federalism%2C%20Multiculturalism%2C%20and%20the%20Will%20to%20Live%20Together%20(Chapter%201)
5B50F2A1,LaSelva,,,,,,3,Understanding%20Canadas%20Origins:%20Federalism%2C%20Multiculturalism%2C%20and%20the%20Will%20to%20Live%20Together%20(Chapter%201)
A5BC58FC,Inwood,,,,,,2,Understanding%20Canadian%20Federalism.
20DCBB55,Juillet,Paterson,,,,,3,Une%20difficile%20modernisation%20écologique%20:%20lévolution%20de%20la%20politique%20canadienne%20sur%20les%20changements%20climatiques
1DCB4C8D,Tully,,,,,,2,Une%20étrange%20multiplicité%20
DDB32B0C,Tully,,,,,,2,Une%20étrange%20multiplicité%20
BBD35041,Hale,,,,,,2,Uneasy%20partnership:%20The%20Politics%20of%20Business%20and%20Government%20in%20Canada
99BBE7A7,Stasiulis,Abu-Laban,,,,,3,Unequal%20Relations%20and%20the%20Struggle%20for%20Equality:%20Race%20and%20Ethnicity%20in%20Canadian%20Politics
3ADE7846,Ryerson,,,,,,2,Unequal%20Union:%20Confederation%20and%20the%20roots%20of%20conflict%20in%20the%20Canadas%2C%201815-1872
992D59E8,Ryerson,,,,,,2,Unequal%20Union:%20Confederation%20and%20the%20roots%20of%20conflict%20in%20the%20Canadas%2C%201815-1872
B8DC21D8,Ryerson,,,,,,2,Unequal%20Union:%20Confederation%20and%20the%20roots%20of%20conflict%20in%20the%20Canadas%2C%201815-1872
EF4B4104,Stevenson,,,,,,2,Unfulfilled%20Union:%20Canadian%20Federalism%20and%20National%20Unity
148D817C,Stevenson,,,,,,2,Unfulfilled%20Union:%20Canadian%20Federalism%20and%20National%20Unity
33F06911,Kulchyski,,,,,,2,Unjust%20Relations:%20%20Aboriginal%20Rights%20in%20Canadian%20Courts
F43BA036,Hooghe,Marks,,,,,1,Unraveling%20the%20Central%20State%2C%20but%20How?%20Types%20of%20Multi-level%20Governance%20
6DA10C59,Nevitte,Blais,Gidengil,Nadeau,,,2,Unsteady%20State:%20The%201997%20Canadian%20Federal%20Election
1EE809A2,Ladner,,,,,,1,Up%20the%20Creek:%20Fishing%20for%20a%20New%20Constitutional%20Order
CB587C39,Ladner,,,,,,1,Up%20the%20Creek:%20Fishing%20for%20a%20New%20Constitutional%20Order
0CD2DA1F,Ladner,,,,,,1,Up%20the%20Creek:%20Fishing%20for%20a%20New%20Constitutional%20Order
117B1AF6,Ladner,,,,,,1,Up%20the%20Creek:%20Fishing%20for%20a%20New%20Constitutional%20Order
6E27EA6D,Ladner,,,,,,1,Up%20the%20Creek:%20Fishing%20for%20a%20New%20Constitutional%20Order
366037FC,Andrew,Graham,Philips,,,,2,Urban%20Affairs:%20Back%20on%20the%20Policy%20Agenda?
B3142F7E,Higgins,,,,,,2,Urban%20Canada
A90421C8,Gertler,,,,,,1,Urban%20Economy%20and%20Society%20in%20Canada:%20Flows%20of%20People%2C%20Capital%2C%20and%20Ideas
C78044F3,Fowler,Siegel,,,,,2,Urban%20Policy%20Issues:%20Canadian%20Perspectives%2C%202nd%20ed.
81DEBFB3,Nevitte,,,,,,1,Value%20Change%20and%20Reorientations%20in%20Citizen-State%20Relations
A00709A1,Young,,,,,,3,Value%20Clash:%20Parliament%20and%20Citizens%20after%20150%20Years%20of%20Responsible%20Government
4D7CE6E7,Young,,,,,,3,Value%20Clash:%20Parliament%20and%20Citizens%20after%20150%20Years%20of%20Responsible%20Government
A6803848,Kanji,Bilodeau,,,,,2,Value%20Diversity%20and%20Support%20for%20Electoral%20Reform%20in%20Canada
D56093EA,Saad-Filho,,,,,,3,Value%2C%20Capital%20and%20Exploitation
86757851,Stewart,,,,,,3,Vanishing%20Points:%20Three%20Paradoxes%20of%20Political%20Culture%20Research
75CEB8CC,Stewart,,,,,,3,Vanishing%20Points:%20Three%20Paradoxes%20of%20Political%20Culture%20Research
0AE51EA1,Stewart,,,,,,3,Vanishing%20Points:%20Three%20Paradoxes%20of%20Political%20Culture%20Research
6E51B731,Hall,Soskice,,,,,3,Varieties%20of%20Capitalism:%20The%20Institutional%20Foundations%20of%20Comparative%20Advantage
8EB70F0A,Beland,Myles,,,,,1,Varieties%20of%20Federalism%2C%20Institutional%20Legacies%2C%20and%20Social%20Policy:%20Comparing%20Old-Age%20and%20Unemployment%20Insurance%20Reform%20in%20Canada
8FB253BA,Mahon,,,,,,1,Varieties%20of%20Liberalism:%20Canadian%20Social%20Policy%20from%20the%20Golden%20Age%20to%20the%20Present
E426BF41,Mahon,,,,,,1,Varieties%20of%20Liberalism:%20Canadian%20Social%20Policy%20from%20the%20Golden%20Age%20to%20the%20Present
9BD4A73D,Bernard,,,,,,3,Vie%20politique%20au%20Canada
726C271C,Bernard,,,,,,3,Vie%20politique%20au%20Canada
6B96CBBD,Savoie,,,,,,2,Visiting%20Grandchildren:%20Economic%20Development%20in%20the%20Maritimes
7021278E,Laforest,,,,,,2,Voluntary%20Sector%20Organizations%20and%20the%20State:%20Building%20New%20Relations
ED8C95C2,Laforest,,,,,,2,Voluntary%20Sector%20Organizations%20and%20the%20State:%20Building%20New%20Relations
D2CBE221,Philips,,,,,,3,Voluntary%20Sector-Government%20Relations%20in%20Transition:%20Learning%20from%20International%20Experience%20in%20the%20Canadian%20Context
9CAC5F19,Perrella,Brown,Kay,,,,1,Voting%20Behaviour%20among%20the%20Gay%2C%20Lesbian%2C%20Bisexual%20and%20Transgendered%20Electorate
6807916B,Anderson,Stephenson,,,,,2,Voting%20Behaviour%20in%20Canada
B5B29CF9,Anderson,Stephenson,,,,,2,Voting%20Behaviour%20in%20Canada
8DF28BF0,Anderson,Stephenson,,,,,2,Voting%20Behaviour%20in%20Canada
C72C1450,Anderson,Stephenson,,,,,2,Voting%20Behaviour%20in%20Canada
4D8A6304,Mitchell,,,,,,2,WAC%20Bennett%20and%20the%20Rise%20of%20British%20Columbia
F2CA900B,Hutchinson,,,,,,2,Waiting%20for%20CORAF.%20A%20Critique%20of%20Law%20and%20Rights
F8828941,Hutchinson,,,,,,2,Waiting%20for%20CORAF.%20A%20Critique%20of%20Law%20and%20Rights
4E703753,Flanagan,,,,,,2,Waiting%20for%20the%20Wave
A6B05A76,Alfred,,,,,,3,Wasase:%20Indigenous%20Pathways%20of%20Action%20and%20Freedom
50319E6E,Alfred,,,,,,2,Wasase:%20Indigenous%20Pathways%20of%20Action%20and%20Freedom
8360B608,Norman,Cohen,Bakker,,,,2,Water%20without%20Borders
6EA4BB65,Brodie,,,,,,1,We%20Are%20All%20Equal%20Now:%20Contemporary%20Gender%20Politics%20in%20Canada
65439F81,Brodie,,,,,,1,We%20Are%20All%20Equal%20Now:%20Contemporary%20Gender%20Politics%20in%20Canada
321F0FB6,Brodie,,,,,,1,We%20Are%20All%20Equal%20Now:%20Contemporary%20Gender%20Politics%20in%20Canada
5A0B6146,Denis,,,,,,3,We%20Are%20Not%20You.%20First%20Nations%20and%20Canadian%20Modernity
CBC92A4E,Tushnet,,,,,,2,Weak%20Courts%2C%20Strong%20Rights
EABEDB86,Tushnet,,,,,,2,Weak%20Courts%2C%20Strong%20Rights
78EE5A49,Petter,,,,,,3,Wealthcare:%20The%20Politics%20of%20the%20Charter%20Re-visited
